TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionAmount_Binned,CustomerAge_Binned,Target
137.81,Debit,Detroit,Branch,58.0,Engineer,44.0,1.0,2631.47,2024-11-04 08:07:40,TA_Bin_2,Senior,1
136.88,Credit,Memphis,Branch,24.0,Student,71.0,1.0,7465.95,2024-11-04 08:10:54,TA_Bin_2,Youth,2
133.07,Debit,Sacramento,Branch,21.0,Student,155.0,1.0,1670.9899999999998,2024-11-04 08:08:41,TA_Bin_2,Youth,3
1.1399999999999864,Debit,Indianapolis,Branch,43.0,Doctor,137.0,1.0,13913.92,2024-11-04 08:11:37,TA_Bin_1,Adult,2
256.34,Debit,Kansas City,Branch,69.0,Retired,99.0,1.0,7471.63,2024-11-04 08:07:03,TA_Bin_3,Senior,1
56.110000000000014,Debit,Boston,Branch,36.0,Doctor,109.0,1.0,11123.65,2024-11-04 08:06:58,TA_Bin_1,Adult,1
118.1,Debit,Fort Worth,ATM,50.0,Engineer,50.0,1.0,7976.6,2024-11-04 08:12:07,TA_Bin_2,Adult,2
137.86,Credit,Sacramento,Online,66.0,Doctor,120.0,1.0,8046.94,2024-11-04 08:11:15,TA_Bin_2,Senior,2
813.78,Credit,Atlanta,ATM,54.0,Doctor,55.0,1.0,14935.5,2024-11-04 08:08:31,TA_Bin_4,Senior,3
237.97,Debit,Columbus,ATM,69.0,Doctor,69.0,1.0,13486.15,2024-11-04 08:06:37,TA_Bin_3,Senior,1
684.96,Debit,Mesa,ATM,21.0,Student,31.0,1.0,526.6700000000001,2024-11-04 08:07:05,TA_Bin_4,Youth,1
878.63,Debit,Columbus,ATM,60.0,Engineer,139.0,1.0,4954.37,2024-11-04 08:07:05,TA_Bin_4,Senior,1
276.56,Debit,Austin,Branch,68.0,Doctor,15.0,1.0,8942.58,2024-11-04 08:08:57,TA_Bin_3,Senior,3
8.75,Debit,Louisville,ATM,79.0,Retired,199.0,1.0,4044.62,2024-11-04 08:10:17,TA_Bin_1,Senior,0
637.48,Debit,Colorado Springs,Online,65.0,Retired,207.0,1.0,4148.85,2024-11-04 08:08:09,TA_Bin_4,Senior,3
103.15,Debit,San Diego,Branch,51.0,Doctor,179.0,1.0,11388.15,2024-11-04 08:07:27,TA_Bin_2,Adult,1
505.6,Debit,Denver,Branch,52.0,Retired,183.0,1.0,5347.57,2024-11-04 08:10:09,TA_Bin_4,Adult,0
371.86,Debit,Miami,ATM,46.0,Doctor,91.0,1.0,1329.4499999999998,2024-11-04 08:08:19,TA_Bin_3,Adult,3
14.259999999999991,Debit,Virginia Beach,Branch,50.0,Engineer,37.0,1.0,2475.65,2024-11-04 08:09:14,TA_Bin_1,Adult,0
13.160000000000025,Debit,Mesa,Branch,43.0,Engineer,98.0,1.0,1019.4599999999996,2024-11-04 08:10:30,TA_Bin_1,Adult,0
167.92,Debit,Memphis,ATM,40.0,Doctor,136.0,2.0,14321.73,2024-11-04 08:08:14,TA_Bin_2,Adult,3
73.00999999999999,Debit,Houston,ATM,56.0,Retired,101.0,1.0,2833.12,2024-11-04 08:09:48,TA_Bin_1,Senior,0
201.5,Credit,Dallas,Online,61.0,Doctor,196.0,1.0,12148.32,2024-11-04 08:08:48,TA_Bin_2,Senior,3
150.3,Debit,Las Vegas,Online,41.0,Doctor,204.0,1.0,14371.08,2024-11-04 08:08:30,TA_Bin_2,Adult,3
23.700000000000017,Debit,San Francisco,ATM,46.0,Doctor,32.0,1.0,7947.44,2024-11-04 08:11:44,TA_Bin_1,Adult,2
49.59,Debit,Boston,Branch,48.0,Engineer,147.0,1.0,6037.03,2024-11-04 08:09:56,TA_Bin_1,Adult,0
720.13,Credit,Omaha,ATM,22.0,Student,96.0,1.0,387.02000000000044,2024-11-04 08:07:31,TA_Bin_4,Youth,1
134.92,Debit,Los Angeles,Online,19.0,Student,101.0,1.0,1081.9700000000007,2024-11-04 08:09:40,TA_Bin_2,Youth,0
116.97,Debit,Oklahoma City,ATM,18.0,Student,299.0,1.0,729.6999999999998,2024-11-04 08:08:24,TA_Bin_2,Youth,3
88.29000000000002,Credit,Houston,Online,50.0,Engineer,287.0,1.0,5245.93,2024-11-04 08:09:17,TA_Bin_2,Adult,0
5.810000000000002,Debit,Houston,ATM,25.0,Student,222.0,1.0,1290.9499999999998,2024-11-04 08:08:02,TA_Bin_1,Youth,3
103.48000000000002,Debit,Baltimore,ATM,32.0,Engineer,33.0,1.0,6494.25,2024-11-04 08:09:34,TA_Bin_2,Youth,0
156.74,Debit,Oklahoma City,ATM,70.0,Retired,136.0,1.0,4004.35,2024-11-04 08:08:30,TA_Bin_2,Senior,3
505.14,Debit,Portland,ATM,68.0,Retired,179.0,1.0,2525.47,2024-11-04 08:11:16,TA_Bin_4,Senior,2
31.060000000000002,Debit,Kansas City,ATM,46.0,Doctor,61.0,1.0,11014.25,2024-11-04 08:07:24,TA_Bin_1,Adult,1
7.610000000000014,Debit,Atlanta,ATM,50.0,Doctor,163.0,1.0,6275.0,2024-11-04 08:08:10,TA_Bin_1,Adult,3
276.16,Credit,Portland,ATM,53.0,Retired,71.0,1.0,1733.3400000000001,2024-11-04 08:11:57,TA_Bin_3,Adult,2
145.77,Debit,Memphis,ATM,68.0,Retired,237.0,1.0,5294.98,2024-11-04 08:11:25,TA_Bin_2,Senior,2
369.44,Debit,Detroit,Online,34.0,Engineer,19.0,1.0,5018.67,2024-11-04 08:08:32,TA_Bin_3,Youth,3
558.86,Debit,Austin,ATM,60.0,Doctor,95.0,1.0,9844.32,2024-11-04 08:11:19,TA_Bin_4,Senior,2
429.15,Debit,Las Vegas,Branch,26.0,Student,218.0,1.0,712.1300000000001,2024-11-04 08:11:30,TA_Bin_4,Youth,2
36.74000000000001,Debit,Tucson,Branch,33.0,Doctor,133.0,1.0,6217.58,2024-11-04 08:07:57,TA_Bin_1,Youth,3
79.13999999999999,Credit,Portland,Online,57.0,Retired,22.0,1.0,2229.56,2024-11-04 08:08:52,TA_Bin_1,Senior,3
132.48,Debit,Charlotte,Branch,36.0,Engineer,101.0,1.0,9313.05,2024-11-04 08:07:12,TA_Bin_2,Adult,1
203.76,Debit,Colorado Springs,Branch,55.0,Retired,37.0,1.0,6747.16,2024-11-04 08:09:45,TA_Bin_2,Senior,0
750.95,Debit,Chicago,Branch,78.0,Retired,27.000000000000014,1.0,5134.37,2024-11-04 08:11:09,TA_Bin_4,Senior,2
0.839999999999975,Debit,Austin,ATM,52.0,Engineer,31.0,1.0,2207.54,2024-11-04 08:07:14,TA_Bin_1,Adult,1
257.18,Debit,Los Angeles,Online,67.0,Doctor,28.0,1.0,13336.15,2024-11-04 08:10:15,TA_Bin_3,Senior,0
767.66,Debit,San Jose,ATM,63.0,Doctor,155.0,1.0,1801.69,2024-11-04 08:12:04,TA_Bin_4,Senior,2
182.29,Debit,San Diego,Online,54.0,Doctor,123.0,1.0,522.3900000000003,2024-11-04 08:08:24,TA_Bin_2,Senior,3
184.51,Credit,Portland,Online,54.0,Doctor,118.0,1.0,9381.64,2024-11-04 08:09:30,TA_Bin_2,Senior,0
144.1,Debit,Chicago,Branch,57.0,Doctor,30.0,1.0,11523.64,2024-11-04 08:10:03,TA_Bin_2,Senior,0
72.5,Debit,Fort Worth,ATM,40.0,Doctor,30.0,1.0,12723.62,2024-11-04 08:11:48,TA_Bin_1,Adult,2
22.150000000000006,Debit,Denver,Branch,44.0,Doctor,73.0,1.0,7451.83,2024-11-04 08:11:03,TA_Bin_1,Adult,2
777.92,Debit,Austin,Branch,62.0,Doctor,97.0,1.0,7061.58,2024-11-04 08:09:32,TA_Bin_4,Senior,0
790.07,Debit,Miami,Online,28.0,Student,197.0,1.0,985.7700000000004,2024-11-04 08:10:46,TA_Bin_4,Youth,2
406.33,Credit,Miami,Branch,59.0,Engineer,103.0,1.0,4298.34,2024-11-04 08:07:41,TA_Bin_4,Senior,1
767.41,Debit,Fort Worth,ATM,56.0,Doctor,27.000000000000014,1.0,12799.34,2024-11-04 08:08:55,TA_Bin_4,Senior,3
4.579999999999984,Credit,Atlanta,Online,21.0,Student,135.0,1.0,811.2399999999998,2024-11-04 08:06:26,TA_Bin_1,Youth,1
447.83,Credit,Atlanta,Branch,53.0,Doctor,88.0,1.0,13273.08,2024-11-04 08:07:29,TA_Bin_4,Adult,1
49.670000000000016,Debit,Atlanta,Online,21.0,Student,146.0,1.0,842.9400000000005,2024-11-04 08:08:23,TA_Bin_1,Youth,3
77.82999999999998,Credit,Kansas City,Branch,49.0,Engineer,146.0,1.0,2471.53,2024-11-04 08:10:31,TA_Bin_1,Adult,0
702.87,Debit,Washington,ATM,19.0,Student,184.0,1.0,1237.5,2024-11-04 08:11:14,TA_Bin_4,Youth,2
133.56,Debit,Atlanta,Online,25.0,Student,177.0,1.0,783.8299999999999,2024-11-04 08:06:58,TA_Bin_2,Youth,1
868.05,Credit,San Diego,Online,49.0,Engineer,119.0,1.0,3931.03,2024-11-04 08:09:57,TA_Bin_4,Adult,0
52.870000000000005,Debit,Indianapolis,Branch,24.0,Student,70.0,1.0,960.96,2024-11-04 08:11:49,TA_Bin_1,Youth,2
179.0,Debit,Houston,ATM,78.0,Retired,121.0,1.0,7310.88,2024-11-04 08:10:18,TA_Bin_2,Senior,0
1168.26,Credit,Philadelphia,Online,73.0,Retired,37.0,1.0,1385.7399999999998,2024-11-04 08:09:53,TA_Bin_4,Senior,0
384.11,Debit,Fort Worth,ATM,58.0,Retired,12.0,1.0,7902.52,2024-11-04 08:06:36,TA_Bin_3,Senior,1
227.61,Debit,Houston,Online,71.0,Retired,61.0,1.0,4405.28,2024-11-04 08:07:41,TA_Bin_3,Senior,1
40.829999999999984,Debit,Indianapolis,ATM,48.0,Engineer,23.999999999999986,1.0,3944.12,2024-11-04 08:12:04,TA_Bin_1,Adult,2
19.75999999999999,Debit,Nashville,ATM,20.0,Student,240.0,1.0,1523.04,2024-11-04 08:10:08,TA_Bin_1,Youth,0
484.24,Debit,Raleigh,Branch,67.0,Doctor,77.0,1.0,8042.3,2024-11-04 08:06:44,TA_Bin_4,Senior,1
494.66,Debit,Houston,Online,33.0,Doctor,110.0,1.0,5531.93,2024-11-04 08:06:25,TA_Bin_4,Youth,1
301.47,Debit,Colorado Springs,Branch,21.0,Student,291.0,1.0,560.7299999999996,2024-11-04 08:09:25,TA_Bin_3,Youth,0
199.09,Debit,Detroit,Online,70.0,Doctor,89.0,1.0,1658.52,2024-11-04 08:08:46,TA_Bin_2,Senior,3
38.94999999999999,Debit,Los Angeles,Online,27.0,Engineer,50.0,1.0,731.5200000000004,2024-11-04 08:08:49,TA_Bin_1,Youth,3
515.94,Debit,San Francisco,ATM,29.0,Engineer,37.0,1.0,1389.8900000000003,2024-11-04 08:11:10,TA_Bin_4,Youth,2
41.93000000000001,Debit,Fresno,ATM,48.0,Engineer,136.0,1.0,5081.26,2024-11-04 08:06:24,TA_Bin_1,Adult,1
137.84,Debit,Omaha,ATM,27.0,Student,83.0,1.0,1000.3500000000004,2024-11-04 08:09:26,TA_Bin_2,Youth,0
95.35,Debit,Chicago,Online,21.0,Student,131.0,1.0,1639.9,2024-11-04 08:07:22,TA_Bin_2,Youth,1
93.13999999999999,Debit,Memphis,Online,67.0,Retired,151.0,1.0,5473.82,2024-11-04 08:07:53,TA_Bin_2,Senior,3
79.32999999999998,Credit,Las Vegas,Online,51.0,Doctor,109.0,1.0,14798.1,2024-11-04 08:07:06,TA_Bin_1,Adult,1
76.88999999999999,Debit,Chicago,ATM,55.0,Doctor,132.0,1.0,7374.26,2024-11-04 08:10:31,TA_Bin_1,Senior,0
233.71,Debit,Jacksonville,Online,19.0,Student,297.0,1.0,1231.98,2024-11-04 08:12:09,TA_Bin_3,Youth,2
14.920000000000016,Debit,Las Vegas,Branch,26.0,Engineer,120.0,1.0,6611.26,2024-11-04 08:07:33,TA_Bin_1,Youth,1
242.17,Debit,Jacksonville,ATM,60.0,Doctor,147.0,1.0,883.7200000000003,2024-11-04 08:10:41,TA_Bin_3,Senior,0
122.98000000000002,Debit,Jacksonville,Online,79.0,Retired,228.0,1.0,5055.99,2024-11-04 08:09:50,TA_Bin_2,Senior,0
129.35,Debit,Las Vegas,ATM,52.0,Engineer,130.0,1.0,7166.88,2024-11-04 08:09:41,TA_Bin_2,Adult,0
138.33,Debit,Dallas,Online,21.0,Student,69.0,1.0,232.5600000000004,2024-11-04 08:09:17,TA_Bin_2,Youth,0
39.31,Debit,Portland,Online,25.0,Student,178.0,1.0,1236.38,2024-11-04 08:06:47,TA_Bin_1,Youth,1
91.85,Debit,Seattle,Online,21.0,Student,148.0,1.0,802.0900000000001,2024-11-04 08:12:14,TA_Bin_2,Youth,2
277.7,Debit,Nashville,Branch,58.0,Engineer,107.0,1.0,1423.1999999999998,2024-11-04 08:11:43,TA_Bin_3,Senior,2
114.03,Debit,Portland,ATM,51.0,Doctor,172.0,1.0,13388.56,2024-11-04 08:11:42,TA_Bin_2,Adult,2
302.63,Credit,San Jose,Branch,27.0,Engineer,10.0,1.0,2801.28,2024-11-04 08:07:17,TA_Bin_3,Youth,1
31.189999999999998,Debit,Charlotte,ATM,52.0,Engineer,74.0,1.0,5545.96,2024-11-04 08:09:33,TA_Bin_1,Adult,0
112.91,Credit,Tucson,Online,27.0,Engineer,135.0,1.0,4764.48,2024-11-04 08:09:36,TA_Bin_2,Youth,0
742.26,Debit,San Diego,Online,27.0,Engineer,36.0,1.0,7868.19,2024-11-04 08:10:01,TA_Bin_4,Youth,0
256.8,Debit,Charlotte,ATM,26.0,Student,80.0,1.0,1128.38,2024-11-04 08:09:22,TA_Bin_3,Youth,0
378.68,Debit,Fort Worth,ATM,60.0,Doctor,239.0,1.0,7627.04,2024-11-04 08:07:11,TA_Bin_3,Senior,1
571.93,Debit,Washington,Online,52.0,Retired,119.0,1.0,4026.03,2024-11-04 08:06:42,TA_Bin_4,Adult,1
26.310000000000002,Credit,Austin,Online,77.0,Retired,163.0,1.0,7095.76,2024-11-04 08:06:54,TA_Bin_1,Senior,1
205.58,Debit,Portland,Online,20.0,Student,159.0,1.0,1501.9499999999998,2024-11-04 08:07:55,TA_Bin_2,Youth,3
533.61,Debit,Mesa,Online,48.0,Engineer,115.0,1.0,3656.93,2024-11-04 08:11:43,TA_Bin_4,Adult,2
428.62,Debit,Raleigh,Branch,55.0,Retired,72.0,1.0,3473.24,2024-11-04 08:10:24,TA_Bin_4,Senior,0
361.22,Debit,Raleigh,ATM,64.0,Retired,167.0,1.0,7061.73,2024-11-04 08:10:24,TA_Bin_3,Senior,0
837.29,Debit,Phoenix,Branch,25.0,Student,216.0,1.0,6012.67,2024-11-04 08:07:12,TA_Bin_4,Youth,1
117.25,Credit,Atlanta,Online,31.0,Doctor,73.0,1.0,13694.68,2024-11-04 08:08:29,TA_Bin_2,Youth,3
135.27,Debit,Atlanta,ATM,48.0,Doctor,131.0,1.0,9410.51,2024-11-04 08:09:32,TA_Bin_2,Adult,0
185.1,Debit,Albuquerque,Branch,53.0,Retired,23.0,1.0,6115.63,2024-11-04 08:10:41,TA_Bin_2,Adult,0
113.54000000000002,Debit,Columbus,Online,38.0,Engineer,273.0,1.0,5581.21,2024-11-04 08:08:45,TA_Bin_2,Adult,3
354.96,Debit,Fort Worth,Online,69.0,Doctor,96.0,1.0,6712.94,2024-11-04 08:08:19,TA_Bin_3,Senior,3
224.22,Debit,Fresno,Branch,53.0,Doctor,37.0,1.0,8400.87,2024-11-04 08:12:18,TA_Bin_3,Adult,2
737.1,Debit,Washington,ATM,60.0,Retired,92.0,1.0,4644.19,2024-11-04 08:11:08,TA_Bin_4,Senior,2
223.22,Debit,Fort Worth,ATM,27.0,Student,96.0,1.0,1734.2200000000003,2024-11-04 08:08:15,TA_Bin_3,Youth,3
557.26,Debit,San Jose,ATM,69.0,Doctor,53.0,1.0,5237.12,2024-11-04 08:09:49,TA_Bin_4,Senior,0
27.439999999999998,Debit,Boston,ATM,62.0,Retired,164.0,1.0,5950.48,2024-11-04 08:08:43,TA_Bin_1,Senior,3
310.09,Debit,Detroit,Branch,36.0,Doctor,166.0,1.0,9962.5,2024-11-04 08:10:52,TA_Bin_3,Adult,2
80.38,Debit,Kansas City,Online,52.0,Doctor,116.0,1.0,9662.88,2024-11-04 08:09:54,TA_Bin_2,Adult,0
26.099999999999994,Credit,Detroit,Branch,66.0,Doctor,115.0,1.0,5243.0,2024-11-04 08:10:24,TA_Bin_1,Senior,0
845.14,Credit,Oklahoma City,Branch,73.0,Retired,183.0,1.0,1702.65,2024-11-04 08:11:10,TA_Bin_4,Senior,2
59.72999999999999,Debit,Fresno,ATM,27.0,Student,56.0,1.0,800.9300000000003,2024-11-04 08:10:10,TA_Bin_1,Youth,0
758.77,Debit,San Antonio,ATM,60.0,Engineer,114.0,1.0,7231.47,2024-11-04 08:08:24,TA_Bin_4,Senior,3
301.51,Debit,Charlotte,ATM,22.0,Student,284.0,1.0,1052.3100000000004,2024-11-04 08:11:09,TA_Bin_3,Youth,2
418.03,Debit,Austin,Online,58.0,Doctor,161.0,1.0,10721.29,2024-11-04 08:08:43,TA_Bin_4,Senior,3
118.06,Credit,Las Vegas,Branch,32.0,Doctor,31.0,1.0,13560.63,2024-11-04 08:07:10,TA_Bin_2,Youth,1
483.92,Debit,New York,ATM,70.0,Retired,115.0,1.0,3138.0,2024-11-04 08:06:59,TA_Bin_4,Senior,1
78.93,Debit,Mesa,ATM,38.0,Doctor,145.0,1.0,9916.24,2024-11-04 08:12:17,TA_Bin_1,Adult,2
36.629999999999995,Debit,Miami,ATM,75.0,Retired,261.0,1.0,7941.73,2024-11-04 08:07:35,TA_Bin_1,Senior,1
87.85,Debit,Colorado Springs,Branch,49.0,Engineer,63.0,1.0,3753.24,2024-11-04 08:07:16,TA_Bin_2,Adult,1
1001.83,Debit,Philadelphia,Online,31.0,Doctor,55.0,1.0,9733.83,2024-11-04 08:11:43,TA_Bin_4,Youth,2
705.34,Debit,Washington,Online,59.0,Doctor,124.0,1.0,5003.22,2024-11-04 08:12:18,TA_Bin_4,Senior,2
116.88999999999999,Debit,Columbus,Online,71.0,Retired,226.0,1.0,4880.31,2024-11-04 08:06:37,TA_Bin_2,Senior,1
106.41,Debit,Los Angeles,Branch,57.0,Retired,87.0,1.0,1310.38,2024-11-04 08:07:01,TA_Bin_2,Senior,1
1087.9,Debit,Boston,ATM,78.0,Retired,103.0,1.0,2513.51,2024-11-04 08:12:04,TA_Bin_4,Senior,2
584.41,Debit,Las Vegas,ATM,23.0,Student,41.0,1.0,4475.22,2024-11-04 08:11:29,TA_Bin_4,Youth,2
584.98,Credit,Chicago,Branch,55.0,Retired,121.0,1.0,6521.05,2024-11-04 08:07:59,TA_Bin_4,Senior,3
79.20999999999998,Debit,Colorado Springs,Branch,56.0,Retired,140.0,1.0,1615.04,2024-11-04 08:07:01,TA_Bin_1,Senior,1
173.13,Credit,Atlanta,Online,20.0,Student,288.0,1.0,1490.3400000000001,2024-11-04 08:07:24,TA_Bin_2,Youth,1
335.7,Debit,El Paso,ATM,80.0,Retired,57.0,1.0,6601.44,2024-11-04 08:10:11,TA_Bin_3,Senior,0
422.81,Debit,Los Angeles,Branch,28.0,Student,193.0,1.0,1929.2799999999997,2024-11-04 08:10:28,TA_Bin_4,Youth,0
135.43,Debit,San Jose,ATM,57.0,Retired,92.0,1.0,5315.83,2024-11-04 08:08:57,TA_Bin_2,Senior,3
584.88,Debit,Philadelphia,ATM,26.0,Student,121.0,1.0,548.4499999999998,2024-11-04 08:11:03,TA_Bin_4,Youth,2
308.94,Debit,Los Angeles,Online,25.0,Student,167.0,1.0,1931.6599999999999,2024-11-04 08:07:47,TA_Bin_3,Youth,1
295.93,Debit,Boston,Branch,36.0,Doctor,117.0,1.0,1050.63,2024-11-04 08:09:56,TA_Bin_3,Adult,0
77.44,Debit,Washington,Branch,58.0,Retired,268.0,1.0,1950.63,2024-11-04 08:10:59,TA_Bin_1,Senior,2
92.5,Credit,Seattle,Online,40.0,Engineer,70.0,1.0,6295.45,2024-11-04 08:08:25,TA_Bin_2,Adult,3
97.74000000000001,Credit,Los Angeles,Online,41.0,Engineer,137.0,1.0,4113.63,2024-11-04 08:07:15,TA_Bin_2,Adult,1
291.68,Debit,Columbus,ATM,21.0,Student,90.0,1.0,1451.02,2024-11-04 08:11:59,TA_Bin_3,Youth,2
56.96000000000001,Debit,Albuquerque,ATM,22.0,Student,135.0,1.0,1597.85,2024-11-04 08:07:18,TA_Bin_1,Youth,1
436.8,Debit,Seattle,Online,27.0,Student,92.0,1.0,1256.33,2024-11-04 08:10:00,TA_Bin_4,Youth,0
259.49,Debit,Austin,Online,72.0,Retired,292.0,1.0,7320.61,2024-11-04 08:07:31,TA_Bin_3,Senior,1
726.26,Debit,Omaha,Online,57.0,Retired,147.0,1.0,2150.38,2024-11-04 08:06:49,TA_Bin_4,Senior,1
568.68,Debit,Houston,ATM,72.0,Retired,101.0,1.0,2940.04,2024-11-04 08:08:39,TA_Bin_4,Senior,3
77.57,Debit,Atlanta,Online,49.0,Doctor,225.0,1.0,12801.93,2024-11-04 08:07:54,TA_Bin_1,Adult,3
999.28,Debit,Boston,Online,29.0,Engineer,40.0,1.0,4272.41,2024-11-04 08:12:15,TA_Bin_4,Youth,2
14.160000000000025,Credit,Oklahoma City,Branch,74.0,Retired,290.0,1.0,5399.76,2024-11-04 08:10:20,TA_Bin_1,Senior,0
1142.83,Credit,Omaha,Branch,61.0,Retired,48.0,1.0,2467.39,2024-11-04 08:11:26,TA_Bin_4,Senior,2
61.329999999999984,Debit,Raleigh,ATM,27.0,Engineer,129.0,1.0,7537.4,2024-11-04 08:06:27,TA_Bin_1,Youth,1
27.639999999999986,Debit,New York,Online,54.0,Engineer,23.0,1.0,7498.51,2024-11-04 08:08:22,TA_Bin_1,Senior,3
3.8500000000000227,Debit,San Jose,ATM,29.0,Doctor,32.0,1.0,10506.41,2024-11-04 08:08:51,TA_Bin_1,Youth,3
431.22,Credit,Austin,Branch,73.0,Retired,129.0,1.0,6505.98,2024-11-04 08:07:30,TA_Bin_4,Senior,1
178.55,Debit,Houston,Branch,55.0,Engineer,67.0,1.0,7568.4,2024-11-04 08:12:21,TA_Bin_2,Senior,2
248.76,Debit,Denver,ATM,18.0,Student,56.0,1.0,546.46,2024-11-04 08:06:33,TA_Bin_3,Youth,1
76.16,Debit,San Francisco,ATM,23.0,Student,99.0,1.0,1072.25,2024-11-04 08:12:04,TA_Bin_1,Youth,2
347.25,Debit,Indianapolis,ATM,69.0,Doctor,250.0,1.0,7273.55,2024-11-04 08:08:01,TA_Bin_3,Senior,3
325.98,Debit,Washington,ATM,19.0,Student,277.0,1.0,782.3500000000004,2024-11-04 08:08:23,TA_Bin_3,Youth,3
249.56,Debit,New York,Branch,76.0,Retired,246.0,1.0,4444.95,2024-11-04 08:11:08,TA_Bin_3,Senior,2
17.430000000000007,Debit,Albuquerque,ATM,56.0,Doctor,33.0,1.0,10658.88,2024-11-04 08:08:36,TA_Bin_1,Senior,3
198.01,Credit,Austin,Branch,26.0,Student,40.0,1.0,250.9300000000003,2024-11-04 08:10:09,TA_Bin_2,Youth,0
585.58,Debit,Raleigh,Branch,23.0,Student,55.0,1.0,1729.02,2024-11-04 08:09:16,TA_Bin_4,Youth,0
434.67,Credit,Virginia Beach,Online,27.0,Student,124.0,1.0,1298.13,2024-11-04 08:10:09,TA_Bin_4,Youth,0
510.7,Credit,Nashville,Online,27.0,Student,294.0,1.0,5828.48,2024-11-04 08:07:57,TA_Bin_4,Youth,3
331.98,Debit,Denver,ATM,74.0,Retired,12.0,1.0,7600.99,2024-11-04 08:09:26,TA_Bin_3,Senior,0
199.54,Debit,Portland,Online,56.0,Engineer,268.0,1.0,9603.73,2024-11-04 08:10:49,TA_Bin_2,Senior,2
212.97,Debit,Atlanta,Online,59.0,Engineer,178.0,1.0,4180.4,2024-11-04 08:10:42,TA_Bin_3,Senior,0
270.56,Debit,Philadelphia,Online,23.0,Student,139.0,1.0,1268.44,2024-11-04 08:08:05,TA_Bin_3,Youth,3
306.37,Debit,Colorado Springs,ATM,26.0,Engineer,120.0,1.0,9609.67,2024-11-04 08:07:43,TA_Bin_3,Youth,1
643.02,Credit,Detroit,ATM,38.0,Doctor,85.0,1.0,11989.39,2024-11-04 08:07:01,TA_Bin_4,Adult,1
98.48000000000002,Debit,Miami,Branch,47.0,Engineer,12.0,1.0,9538.92,2024-11-04 08:11:29,TA_Bin_2,Adult,2
889.01,Debit,Virginia Beach,Online,36.0,Engineer,169.0,1.0,4826.88,2024-11-04 08:11:23,TA_Bin_4,Adult,2
537.86,Debit,Kansas City,Online,27.0,Student,134.0,1.0,293.0600000000004,2024-11-04 08:09:27,TA_Bin_4,Youth,0
241.18,Debit,Mesa,ATM,25.0,Student,162.0,1.0,1445.5299999999997,2024-11-04 08:06:56,TA_Bin_3,Youth,1
130.54,Debit,Atlanta,ATM,64.0,Doctor,94.0,1.0,11204.62,2024-11-04 08:09:50,TA_Bin_2,Senior,0
800.29,Credit,San Diego,Branch,20.0,Student,84.0,1.0,693.3999999999996,2024-11-04 08:11:42,TA_Bin_4,Youth,2
8.810000000000002,Debit,Dallas,Online,57.0,Doctor,165.0,1.0,13523.65,2024-11-04 08:09:40,TA_Bin_1,Senior,0
28.52000000000001,Debit,Detroit,ATM,20.0,Student,163.0,1.0,662.5100000000002,2024-11-04 08:08:28,TA_Bin_1,Youth,3
431.31,Credit,Atlanta,Online,23.0,Student,99.0,1.0,342.72999999999956,2024-11-04 08:09:29,TA_Bin_4,Youth,0
885.33,Credit,Raleigh,ATM,47.0,Engineer,59.0,1.0,7764.16,2024-11-04 08:10:03,TA_Bin_4,Adult,0
199.23,Debit,Tucson,ATM,29.0,Engineer,54.0,1.0,9834.0,2024-11-04 08:07:46,TA_Bin_2,Youth,1
42.25999999999999,Debit,Raleigh,ATM,44.0,Doctor,171.0,1.0,268.77000000000044,2024-11-04 08:09:35,TA_Bin_1,Adult,0
166.06,Debit,Indianapolis,ATM,30.0,Engineer,172.0,1.0,5397.68,2024-11-04 08:07:04,TA_Bin_2,Youth,1
357.72,Debit,Miami,ATM,53.0,Retired,24.999999999999986,1.0,7659.5,2024-11-04 08:11:19,TA_Bin_3,Adult,2
588.37,Debit,Dallas,Online,28.0,Student,284.0,1.0,1926.08,2024-11-04 08:07:39,TA_Bin_4,Youth,1
72.82,Debit,Houston,Online,68.0,Doctor,127.0,1.0,6911.62,2024-11-04 08:06:49,TA_Bin_1,Senior,1
162.36,Debit,Tucson,Online,36.0,Engineer,147.0,1.0,7527.04,2024-11-04 08:09:02,TA_Bin_2,Adult,3
584.82,Credit,Nashville,Online,43.0,Doctor,109.0,1.0,12071.1,2024-11-04 08:09:47,TA_Bin_4,Adult,0
38.150000000000006,Credit,Oklahoma City,Online,72.0,Retired,129.0,1.0,1425.4700000000003,2024-11-04 08:12:23,TA_Bin_1,Senior,2
477.54,Credit,San Francisco,ATM,23.0,Student,52.0,1.0,1598.63,2024-11-04 08:06:48,TA_Bin_4,Youth,1
639.57,Debit,Philadelphia,Branch,60.0,Doctor,43.0,1.0,11726.47,2024-11-04 08:12:02,TA_Bin_4,Senior,2
58.22999999999999,Debit,Phoenix,Online,28.0,Student,34.0,1.0,9189.76,2024-11-04 08:09:59,TA_Bin_1,Youth,0
776.21,Credit,Raleigh,Online,78.0,Retired,99.0,1.0,4895.87,2024-11-04 08:06:38,TA_Bin_4,Senior,1
248.76,Debit,Portland,Branch,21.0,Student,117.0,1.0,6178.77,2024-11-04 08:09:07,TA_Bin_3,Youth,3
